Title,Link,Word Count
"[kreier/obsidian] Quartz sync: Jan 20, 2026, 1:35 AM","https://github.com/kreier/obsidian/commit/3c63764ae62e6ba524d32a42187c26d96b70be8e",8
"[kreier/statistics-diary] Rename workflow and update scripts for statistics","https://github.com/kreier/statistics-diary/commit/d9738cc1c77ef22f5400eebd12e1f60f710f3e74",7
"[kreier/statistics-diary] update Github description and process","https://github.com/kreier/statistics-diary/commit/40192b3b8bba777733a53b718cae64367cf50b9b",5
"[kreier/statistics-diary] Revise README with updated statistics and project details","https://github.com/kreier/statistics-diary/commit/4a8f3ca909bbb0270e87d8b64a93fdc2adac8d8e",31
"[kreier/tl] Revise README with project title and images","https://github.com/kreier/tl/commit/49dd2cac59a5e8389b44650719359b2262a8eee3",15
"[kreier/tl] document progress","https://github.com/kreier/tl/commit/576cfdfc735e2143a5c950a6a997d1c71a08a1cd",2
"[kreier/tl] include pinch & zoom","https://github.com/kreier/tl/commit/4337224d03036846d7f40e4d88f62c3d894dab1b",3
"[kreier/timeline] include a v6.01 image from 2026","https://github.com/kreier/timeline/commit/4644f40ce599e404e95a91239042955e574f7de8",7
"[kreier/tl] first fixed zoom edition","https://github.com/kreier/tl/commit/ed9cc80c7fc8aebc42558e807a713c9b2dac762d",4
"[kreier/tl] Update .gitignore to include .DS_Store","https://github.com/kreier/tl/commit/77b0448651dfa48c922ba2d3890e5293e1f41772",13
"[kreier/tl] Initial commit","https://github.com/kreier/tl/commit/8615b6f446f9a0dc26e1c63b6e26aade9f877d20",2
"[kreier/logo] Include TL timeline logo","https://github.com/kreier/logo/commit/2932141a6220b73344018070bcacabd1976df519",12
"[kreier/logo] new logo for timeline subdomain","https://github.com/kreier/logo/commit/695e96ab7fdb758ac23943884191cf984e1b4c82",5
"[kreier/logo] Adjust image width in README.md","https://github.com/kreier/logo/commit/0100dbd2a928cb02ff36db7efff55222d79cdeb9",13
"[kreier/timeline] updated statistics on translation progress","https://github.com/kreier/timeline/commit/396055814605a9ce0c9b135d78b5a017064007a7",5
"[kreier/timeline] Merge pull request #79 from kreier/6.01","https://github.com/kreier/timeline/commit/891d983c4cd664e2b4fed75605a70ab81a501e92",19
"[kreier/timeline] Merge branch '6.01' of https://github.com/kreier/timeline into 6.01","https://github.com/kreier/timeline/commit/4e389c9abad22c71e630b8a3694b23d27ff3edec",13
"[kreier/timeline] update Spanish and Vietnamese, fix location error bug","https://github.com/kreier/timeline/commit/59a390da3d7cbdc5b1a9eb1eae26d03fc674a518",8
"[kreier/timeline] Merge pull request #78 from kreier/main","https://github.com/kreier/timeline/commit/da6e59201cc6160f38e36de1937d2c47065a06ca",16
"[kreier/timeline] update English and German, minor fix","https://github.com/kreier/timeline/commit/ef53cfd2cbff5509946adeb7557a7b4ef8b16504",6
"[kreier/timeline] Include 7 generations of Cain's family tree, plus 13 persons","https://github.com/kreier/timeline/commit/0f7e6cd768dc84cdff5663126848e82f28d2725e",11
"[kreier/timeline] clean-up January 2026","https://github.com/kreier/timeline/commit/ad6925bd6adc9bdab5ccb6c8de1a036134ef7364",4
"[kreier/timeline] updated 31 languages with automated translation","https://github.com/kreier/timeline/commit/0b8a7768321eb39ca026fb4ff8e2657f43e1536f",6
"[kreier/timeline] auto-translate to find missing values, then translate","https://github.com/kreier/timeline/commit/518411e4409f7151f80248aefa1ceb36c91f927b",8
"[kreier/timeline] updated 40 dictionaries with a script","https://github.com/kreier/timeline/commit/fc9bf4f63e1078cbc532e0f9d2a6f5e4e76c0adb",6
"[kreier/timeline] Automatically update 11 dictionaries","https://github.com/kreier/timeline/commit/0c45afffe2a7d43d3ac516f0eb19701e5a4497aa",4
"[kreier/timeline] automatically update English reference column","https://github.com/kreier/timeline/commit/774e8830121d7da550cf72feffe0a0fbe3baef85",5
"[kreier/timeline] match version number and date","https://github.com/kreier/timeline/commit/7e747f49ea3b0eb0a8884e299099653d090da054",5
"[kreier/timeline] show which lines have tag changed, mark as unchecked","https://github.com/kreier/timeline/commit/de7cc6f2d49e727eed80f1b493bd44e85618e5c5",9
"[kreier/timeline] removed redundant C.E. entries","https://github.com/kreier/timeline/commit/9b46dfd9d38db29585e67ce02fa4e6c7e25acf65",5
"[kreier/timeline] updated German translation, rendering","https://github.com/kreier/timeline/commit/67bb9b242aa0c2fd957eae020b79dc274e9953d0",4
"[vex-ssis/2026] Add details for January V5RC event in Vietnam","https://github.com/vex-ssis/2026/commit/d728f1f44fb827e55c24239692f6b5e34eb967f1",8
"[kreier/calendar] Expand for my Diary 1989-2028","https://github.com/kreier/calendar/commit/4ba9ff8936dfb993f28e9c99aa3752e2fd1fa416",6
"[kreier/obsidian] parsing artifact from 2025/12/21","https://github.com/kreier/obsidian/commit/6b0399b8edcd90590071d779167d7251c5608bd8",6
"[kreier/obsidian] Make comparison between vaults easier","https://github.com/kreier/obsidian/commit/30a62ac78181d564543b386b709e60edb907ee68",5
"[kreier/obsidian] Update early January 2026","https://github.com/kreier/obsidian/commit/4a078ff6edd4bee62627d741bffd8d38577f3837",4
"[kreier/quartz] Quartz sync: Jan 15, 2026, 6:35 PM","https://github.com/kreier/quartz/commit/707d2a67b758db4bfc4e641e73eb9b495fa895dd",8
"[kreier/obsidian] Quartz sync: Jan 15, 2026, 6:35 PM","https://github.com/kreier/obsidian/commit/d3eb5355ff0b16565d642d0406932680c723598d",8
"[timeline24/timeline24.github.io] Revise dimensions for digital and print editions","https://github.com/timeline24/timeline24.github.io/commit/45d11cd6854f37938e4f11bab9d25046ccc71e70",16
"[kreier/timeline] fix encoding and links","https://github.com/kreier/timeline/commit/2ffd7dc772f62d7effdec0694d28a75900507774",4
"[kreier/python2018] fix typo from 2019, update statistics","https://github.com/kreier/python2018/commit/dc1d242c00a9b9ab43dcfcab2dbbf36b22f42714",6
"[kreier/python2018] Merge pull request #41 from kreier/dependabot/pip/filelock-3.20.3","https://github.com/kreier/python2018/commit/94ad05173100b169180ee62d57e36c7af95d4e0a",22
"[kreier/python2018] Add artifact upload step to GitHub Pages workflow with correct path","https://github.com/kreier/python2018/commit/1a20b7865d3ef5038529b34fb4cc3a7a1e92e509",11
"[kreier/python2018] Merge pull request #40 from kreier/dependabot/pip/bokeh-3.8.2","https://github.com/kreier/python2018/commit/955bd2e4b07175ac0431472151dcd9afdac09664",22
"[kreier/quartz] Merge pull request #22 from kreier/dependabot/npm_and_yarn/production-dependencies-623566deaf","https://github.com/kreier/quartz/commit/f99c30e297b93d46037b14c5c2eb5a1a6aeccd57",24
"[kreier/quartz] Quartz sync: Jan 13, 2026, 5:36 PM","https://github.com/kreier/quartz/commit/ee259afb7492e72d5e6a70d5bd2ce9362e31795d",8
"[kreier/quartz] Merge branch 'v4' of https://github.com/jackyzha0/quartz into v4","https://github.com/kreier/quartz/commit/2e5633db67c04210ba99572d7d543c0889e93c79",11
"[kreier/timeline] updated statistics with tags","https://github.com/kreier/timeline/commit/037f4fa019f1368bd0830cb39e292fab4ba12c4a",4
"[kreier/timeline] Colored breakdown of the contribution for each category for each language","https://github.com/kreier/timeline/commit/fc6944581471510545945fb902e6d64ce006f01e",11
"[kreier/timeline] Newly rendered U+02B9 as ʹ (modifier letter prime) with NotoSans and Aptos mixed","https://github.com/kreier/timeline/commit/17c201d8b4edae673225a0e13078500346c97085",14
"[kreier/timeline] BCE and CE are automatically checked, dictionary updated","https://github.com/kreier/timeline/commit/9fbc9e7bd5c6c956bea8bfaf5ba24dcf6bed5451",8
"[kreier/timeline] extra values labelled ""deprecated"", no downcast Pandas warning","https://github.com/kreier/timeline/commit/9f5060462e1bc757ed7e758481a0a561cfaa8d7a",8
"[kreier/timeline] reflection on the translation effort, grouped by tags","https://github.com/kreier/timeline/commit/82c4f72e79f45c4f470d0a36365828de7d7b4056",8
"[kreier/timeline] add tags to each entry, determine translation efford","https://github.com/kreier/timeline/commit/603e36a0d3a44f5d333a9c6bc94e93a4a8a60ada",8
"[kreier/timeline] sort dictionary, include tag","https://github.com/kreier/timeline/commit/7eb180d03814788e3977b577127ee2542bae37a5",4
"[kreier/timeline] first steps in key comparison of dictionaries","https://github.com/kreier/timeline/commit/a6540b3f6e7b7cb732b77b7db9dfbf191524a463",7
"[kreier/timeline] cleaned English version and reference dictionary, 529 left","https://github.com/kreier/timeline/commit/7e1832b8b24fac86b3e9f7c41147963f032cea80",8
"[kreier/timeline] text for periods left/center/right specified","https://github.com/kreier/timeline/commit/a41ea77c5f45062b14b52c4462a97886eb057656",7
"[kreier/timeline] check dictionaries for unused entries, reduce translation work","https://github.com/kreier/timeline/commit/567fea7cb591fb809e38469f8c0e7c1e6788edf8",8
"[kreier/timeline] include pronunciation hints for several names, restructured columns","https://github.com/kreier/timeline/commit/c043494c2990854958453df9a86f9bf0bb35263e",8
"[kreier/timeline] Replace Aptos with NotoSans if modifier letter prime is found in string","https://github.com/kreier/timeline/commit/f8b933a87da3c2d3ff0be795ef093933eebc7806",36
"[kreier/timeline] fix the name change in dictionary_reference.csv","https://github.com/kreier/timeline/commit/46e5ba379f54ff5fc5fc0830b6c4f5af79382f6b",7
"[kreier/timeline] make the fpdf2 version the main 6000.py program","https://github.com/kreier/timeline/commit/3b1d67f0d8629a29fc2eb749079beca779eb9c89",9
"[kreier/timeline] move the reportlab version on a parking position","https://github.com/kreier/timeline/commit/c0b1e1ee385a08dcf0f0dc793459b88ec9d94304",8
"[kreier/timeline] preparing for 6.01","https://github.com/kreier/timeline/commit/3341427b1e473afd076170675c2467561b2579d3",4
"[kreier/timeline] introduce tags for each key in the dictionary","https://github.com/kreier/timeline/commit/119a1bda466f4631f1c050ca78d52b388abe8e5c",8
"[kreier/timeline] fix graph, now languages shown, and data values","https://github.com/kreier/timeline/commit/c0acefbf283a123234a830991be160af2f741ca0",8
"[kreier/timeline] updated remaining dictionaries","https://github.com/kreier/timeline/commit/612896c5f85e1e28e7c95e53bc43f4a073e5781a",3
"[kreier/statistics-diary] New project for 2034","https://github.com/kreier/statistics-diary/commit/42a7469f658e2cb537ec03c5c94c6a11b0baccaa",4
"[kreier/timeline] updated translation with more automation","https://github.com/kreier/timeline/commit/27e25544b0563f8474fb4378bce78c67e31e229b",5
"[kreier/timeline] Update on translation progress, fix on English","https://github.com/kreier/timeline/commit/9d11520de34dfba443b943f067c6d126caa2170a",7
"[kreier/statistics-diary] Update README with pixel calculations and statistics","https://github.com/kreier/statistics-diary/commit/4b88fc563b4ed1de78b8aaf90ba339f6435bd9ff",18
"[kreier/quartz] include some 2026 history","https://github.com/kreier/quartz/commit/3482f93073b59faddf6f8b1f2b3fc8d01145e746",4
"[kreier/obsidian] include some 2026 history","https://github.com/kreier/obsidian/commit/debfad66e98416d288e08149e12812e2c85072d0",4
"[timeline24/timeline24.github.io] Revise language table in README.md","https://github.com/timeline24/timeline24.github.io/commit/1043a919f289027d9b5c1f7ecef0db71ba3e1b6f",14
"[kreier/timeline] include Python programs for check and statistics, update databases","https://github.com/kreier/timeline/commit/db9546e4c6a4151fa630f5cd4ddf71377058ea43",9
"[kreier/timeline] introduce column for checked translation, cleanup","https://github.com/kreier/timeline/commit/73f9bf416954b964c9a302de6d91c5ba4d165298",6
"[kreier/logo] add favicon and 32pix icon","https://github.com/kreier/logo/commit/1402ef58d8d294cb15bdb9925b1518ac4585d798",5
"[kreier/logo] Merge branch 'main' of https://github.com/kreier/logo","https://github.com/kreier/logo/commit/62358cf622b5a5972f72dcf491272f47e3a91680",9
"[kreier/logo] fixed ratio to increase size of K","https://github.com/kreier/logo/commit/9962aebe47c1401b9a3374e120f612472e89236e",7
"[kreier/logo] Enhance README with webpage links and design specs","https://github.com/kreier/logo/commit/420ba834f68643159ee054a3e42e9fc9ece14171",25
"[kreier/logo] updated guidelines and keylines","https://github.com/kreier/logo/commit/72e0b59caee4c082e3a3df002695ad91fd1de00d",4
"[kreier/thesis08] now 44 pages with all chapters","https://github.com/kreier/thesis08/commit/46af483bbc20d623ffbd6d665e5f42b872f3822f",6
"[kreier/thesis08] expanded chapter 6","https://github.com/kreier/thesis08/commit/be49a1d081a79c3a98f335d2643613e5dd7a5c47",3
"[kreier/thesis08] document images first 4 chapters","https://github.com/kreier/thesis08/commit/e7ea44164363ba325a5622f0f1472918b05c5236",5
"[kreier/obsidian] updated version from January 1st, 2026","https://github.com/kreier/obsidian/commit/2d791e28257b85ea7e9f538b2d4a25dab021a23f",6
"[kreier/logo] updated designs for saiht.de","https://github.com/kreier/logo/commit/0875f27242d799063d3edbf3952027cd1307aef4",5
"[kreier/quartz] Quartz sync: Jan 1, 2026, 2:53 PM","https://github.com/kreier/quartz/commit/a288c28f27abe9a5be93247c4b51225ea38fc5e4",8
"[kreier/obsidian] Quartz sync: Jan 1, 2026, 2:53 PM","https://github.com/kreier/obsidian/commit/c651093aac8248546638c555f3376deff9d03aa1",8
"[kreier/quartz] Quartz sync: Jan 1, 2026, 2:43 PM","https://github.com/kreier/quartz/commit/fb977171f86dc6463fab9f8a2ff5aee740e4a57e",8
"[kreier/obsidian] Quartz sync: Jan 1, 2026, 2:43 PM","https://github.com/kreier/obsidian/commit/594d3710e61b44ecbd8c60843f03739dca2ceee2",8
"[kreier/statistics-diary] remove daily run","https://github.com/kreier/statistics-diary/commit/96f5b2c494d9e23d763150953795a5e3751f2b37",3
"[kreier/statistics-diary] extend visuals and structure","https://github.com/kreier/statistics-diary/commit/8049ba1f36ae41e99de79f3d5a939db4259ba566",4
"[kreier/thesis08] now 49 pages","https://github.com/kreier/thesis08/commit/e39e18e15776a370e7c3437286803e109dc92b62",3
"[kreier/thesis08] pdflatex competes 43 pages until 4.1","https://github.com/kreier/thesis08/commit/1540b69fc36062dac841d11df2b661fb45a1e5a2",7
"[kreier/thesis08] finished bibliography","https://github.com/kreier/thesis08/commit/8c0c99458d2f9133994aba2da4b63db1919b4fd7",2
"[kreier/thesis08] expand bibliography to original 63 entries","https://github.com/kreier/thesis08/commit/7abf429b38a7c9de17c71408be6a90bee02f3596",6
"[kreier/quartz] Fix title to have no question mark","https://github.com/kreier/quartz/commit/5a85cf1ee3849c6a1b3810ee9731a84ed37a5f50",7
"[kreier/obsidian] Fix title to have no question mark","https://github.com/kreier/obsidian/commit/bec93c395df94ffb29daa916f1bb3a58b3a30bde",7
"[kreier/thesis08] prepare upload to arXiv","https://github.com/kreier/thesis08/commit/61f6809dc200cfc225271e67762a2804a9e57c84",4
"[kreier/quartz] Fix a few links, include external pictures","https://github.com/kreier/quartz/commit/ea7a3e9264340f9f7db9d26f435edda8aaea8609",7
"[kreier/obsidian] Fix a few links, include external pictures","https://github.com/kreier/obsidian/commit/f641eed98757c8b6c829988cc493e6d1227dbe5b",7
"[kreier/quartz] update entries from December and June","https://github.com/kreier/quartz/commit/267a6093dbaf8733e4e5bf4fbc038a705e97f425",6
"[kreier/obsidian] update entries from December and June","https://github.com/kreier/obsidian/commit/7ce4df897b42f37fa985a040a31ca12a9c9da169",6
"[kreier/quartz] Refactor workflow to update statistics-diary trigger","https://github.com/kreier/quartz/commit/85ef5b3520943fd9d84d65469e977ed81613f579",26
"[kreier/quartz] Trigger statistics-diary workflow after deployment","https://github.com/kreier/quartz/commit/54ad2d3d09eb41bea127135fe226c79d8d8b45f1",18
"[kreier/statistics-diary] Add repository_dispatch event to update workflow","https://github.com/kreier/statistics-diary/commit/122558a649606ec4fd19aae3be35dde126be040c",6
"[kreier/statistics-diary] Add update version badge to README","https://github.com/kreier/statistics-diary/commit/f3ad6d549c8930ed9926c26d95e046358660aa4f",6
"[kreier/statistics-diary] Add permissions for write access in update workflow","https://github.com/kreier/statistics-diary/commit/095f1ffcc1fe6660140053bec232acb14bea53ba",8
"[kreier/statistics-diary] Update GitHub Actions workflow for version updates","https://github.com/kreier/statistics-diary/commit/2e19ae5d262ddc0e5b89be22a6519773dfae049d",15
"[kreier/statistics-diary] for GitHub Action runners absolute paths - fix","https://github.com/kreier/statistics-diary/commit/ea275ca3f8a4703d45bf84ed06861d3397b5cd07",7
"[kreier/statistics-diary] Add GitHub Actions workflow to update version","https://github.com/kreier/statistics-diary/commit/c05300827c973f9994a9145e7bdb8a792ff09675",7
"[kreier/statistics-diary] prepare for Github Automation","https://github.com/kreier/statistics-diary/commit/ba688edad405a11512b9c065fe919adafa3af97e",4
"[kreier/tripitaka] Fix formatting in README table for clarity, right align numbers","https://github.com/kreier/tripitaka/commit/e0eff1e9974f4286bcaafe0a3d5c1b0cdb68d6d9",10
"[kreier/communicationspeed] Update README with source link for average speed","https://github.com/kreier/communicationspeed/commit/ea73ca33f789f91378d545958aab4b921bfd72a4",8
"[kreier/tripitaka] Enhance README with additional details and links","https://github.com/kreier/tripitaka/commit/a79d8f2d944dd5e235d8af033fbef60a889b6094",16
"[kreier/quartz] Quartz sync: Dec 26, 2025, 9:45 AM","https://github.com/kreier/quartz/commit/0c15ba0acd17978337683114c4076d5540917007",8
